code	Articles	tag_1	tag_2	tag_3	tag_4	tag_5	tag_6	tag_7
30400	L1226-2; L1226-2-1	Contrat de travail	Maladie, Accident du travail (AT), Inaptitude	Inaptitude suite maladie, accident non professionnel	Nécessité recherche reclassement			
30500	L1226-3	Contrat de travail	Maladie, Accident du travail (AT), Inaptitude	Inaptitude suite maladie, accident non professionnel	Suspension pour stage de reclassement			
30600	L1226-5	Contrat de travail	Maladie, Accident du travail (AT), Inaptitude	Maladie grave	Absence autorisée pour traitement médical			
30700	L1226-24	Contrat de travail	Maladie, Accident du travail (AT), Inaptitude	Moselle, Bas - Rhin, Haut - Rhin	Commis commercial			
30800	L1226-23	Contrat de travail	Maladie, Accident du travail (AT), Inaptitude	Moselle, Bas - Rhin, Haut - Rhin	Suspension et maintien du salaire			
30900	L1225-35; D1225-8; L1225-36	Contrat de travail	Maternité, Paternité	Congé de paternité	Congé de paternité			
31000	L1225-41; L1225-42; R1225-10; L1225-45; R1225-9; L1225-39; L1225-46; L1225-37; L1225-46-1; R1225-11; L1225-44; L1225-43; L1225-40; L1225-38	Contrat de travail	Maternité, Paternité	Congés d'adoption	Congés d'adoption			
31100	L1225-62; L1225-65; D1225-16; R1225-15; L1225-63; R1225-14; D1225-17; L1225-64	Contrat de travail	Maternité, Paternité	Congés d'éducation des enfants	Congé de présence parentale			
31200	L1225-61	Contrat de travail	Maternité, Paternité	Congés d'éducation des enfants	Congé enfant malade			
31300	L1225-56; L1225-58; L1225-47; R1225-13; L1225-54; L1225-48; L1225-52; R1225-12; L1225-60; L1225-59; L1225-50; L1225-49; L1225-53; L1225-51; L1225-57; L1225-55	Contrat de travail	Maternité, Paternité	Congés d'éducation des enfants	Congé parental			
31400	L1225-65-1; L1225-65-2	Contrat de travail	Maternité, Paternité	Congés d'éducation des enfants	Don de jours parents enfant malade			
31500	L1225-69; R1225-19; L1225-66; R1225-18; L1225-67; L1225-68	Contrat de travail	Maternité, Paternité	Congés d'éducation des enfants	Démission pour élever enfant			
31600	L1225-70; L1225-71	Contrat de travail	Maternité, Paternité	Maternité, paternité: sanctions	Sanctions			
31700	L1225-19; L1225-16; L1225-20; L1225-17; L1225-28; L1225-22; L1225-23; L1225-27; L1225-21; L1225-18; L1225-26; L1225-25; L1225-24	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Absences, Congé maternité			
31800	L1225-30; R1225-5; R1225-6; R1225-7; L1225-32; L1225-31; L1225-33	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Allaitement			
31900	L1225-7; L1225-8	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Changement temporaire: médical			
32000	L1225-10; L1225-11; L1225-9	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Changement temporaire: nuit			
32100	L1225-12; L1225-15; L1225-13; R1225-4; L1225-14; D1225-4-1	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Changement temporaire: risques			
32200	L1225-34	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Démission			
32300	L1225-3-1; L1225-6; L1225-1; L1225-2; L1225-4; L1225-4-1; L1225-5; L1225-3; R1225-1; R1225-2; R1225-3	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Embauche, Mutation, Licenciement			
32400	L1225-29	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Emploi pré et post natal			
32500	L1225-72	Contrat de travail	Maternité, Paternité	Protection grossesse, maternité	Texte prévoyant un décret			
32600	R1227-5; R1227-6	Contrat de travail	Maternité, Paternité	Pénal	Protection grossesse, maternité			
51220	L1254-4; L1254-5; L1254-6	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Cas d'exclusion		
51290	L1254-22; L1254-23	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat commercial de portage		
51225	L1254-6 L1254-7	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat de travail : principe		
51250	L1254-12	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Déterminée (CDD)	Durée maximale	
51270	L1254-18; 49300; 49900; 50500; 50600	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Déterminée (CDD)	Les dipositions du CDD classique qui s'appliquent	
51240	L1254-10	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Déterminée (CDD)	Principe	
51265	L1254-16	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Déterminée (CDD)	Procédure	Délais de transmission du contrat au salarié
51260	L1254-14; L1254-15	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Déterminée (CDD)	Procédure	Mentions et clause du contrat écrit
51255	L1254-13	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Déterminée (CDD)	Report du terme	
51245	L1254-11	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Déterminée (CDD)	Terme	
51275	L1254-19	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Indéterminée (CDI)	Principe	
51280	L1254-20	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Indéterminée (CDI)	Procédure	Mentions
51285	L1254-21	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Contrat à Durée Indéterminée (CDI)	Procédurre	Clauses
51205	L1254-1	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Définition		
51235	L1254-9	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Indemnité d'apport d'affaire		
51320	L1254-29	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Calcul d'effectif	
51325	L1254-30	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Calcul de l'ancienneé	
51300	L1254-25	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Compte d'activité du salarié	
51330	L1254-31	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Droit au congé de formation our les moins de 26 ans	
51305	L1254-26	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Garantie financière	
51315	L1254-28	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Médecine du Travail	
51295	L1254-24	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Principe	
51310	L1254-27	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	L'entreprise de portage salarial	Procédure déclarative	
51215	L1254-3	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Objet du portage		
51210	L1254-2	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Principe		
51230	L1254-8	Contrat de travail	Portage salarial	Portage salarial	Portage salarial	Rupture du contrat de travail		
32700	L7123-22; L7123-20; L7123-21; L7123-19	Contrat de travail	Professions particulières	Agences de mannequins	Garantie financière			
32800	L7123-12; L7123-13; L7123-14; L7123-15; L7123-11	Contrat de travail	Professions particulières	Agences de mannequins	Licence			
32900	L7123-17; L7123-18	Contrat de travail	Professions particulières	Agences de mannequins	Mise à disposition			
33000	L7121-1	Contrat de travail	Professions particulières	Artistes	Champ d'application			
33100	D7121-40; D7121-41; D7121-42; D7121-43; D7121-44; D7121-45; D7121-46; D7121-47; D7121-48; D7121-49; D7121-38; D7121-39; D7121-28; D7121-29; D7121-30; D7121-31; D7121-32; D7121-33; D7121-34; D7121-35; D7121-36; D7121-37	Contrat de travail	Professions particulières	Artistes	Congés payés			
33200	L7121-7; L7121-6; L7121-7-1; L7121-5; L7121-4; L7121-3	Contrat de travail	Professions particulières	Artistes	Contrat de travail			
33300	L7121-2	Contrat de travail	Professions particulières	Artistes	Définitions			
33400	L7121-12; L7121-16; L7121-13; L7121-11; L7121-15; L7121-9; R7121-2; R7121-1; L7121-14; L7121-17; R7121-3; R7121-4; R7121-6; R7121-5; D7121-7; D7121-8	Contrat de travail	Professions particulières	Artistes	Licence agent artistique			
33500	R7121-50; R7121-51; R7121-52	Contrat de travail	Professions particulières	Artistes	Pénal			
33600	L7121-8	Contrat de travail	Professions particulières	Artistes	Rémunération			
33700	L7211-1; L7211-3; L7211-2	Contrat de travail	Professions particulières	Concierges, Employés immeubles	Champ d'application, définitions			
33800	L7213-6; L7213-4; L7213-3; R7213-1; R7213-2; R7213-3; L7213-1; R7213-4; R7213-5; R7213-6; R7213-9; R7213-10; R7213-11; R7213-12; R7213-13; R7213-14; R7213-7; R7213-8; L7213-7; L7213-2; L7213-5	Contrat de travail	Professions particulières	Concierges, Employés immeubles	Congés payés			
33900	L7212-2; R7212-1; L7212-1	Contrat de travail	Professions particulières	Concierges, Employés immeubles	Contrat de travail			
34000	L7211-4	Contrat de travail	Professions particulières	Concierges, Employés immeubles	Dispositions d'application			
34100	L7215-1	Contrat de travail	Professions particulières	Concierges, Employés immeubles	Litiges			
34200	R7214-21; R7214-5; R7214-6; R7214-7; R7214-8; R7214-1	Contrat de travail	Professions particulières	Concierges, Employés immeubles	Surveillance médicale			
34300	R7221-1; L7221-2; L7221-1; R7221-2	Contrat de travail	Professions particulières	Employés de maison	Dispositions générales			
34400	R7222-1	Contrat de travail	Professions particulières	Employés de maison	Pénal			
34500	L7124-1; R7124-7; R7124-3; L7124-2; R7124-2; R7124-1; R7124-6; R7124-4; R7124-5; L7124-3	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Autorisation individuelle			
34600	R7124-38	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Contrôle			
34700	R7124-19; R7124-20; R7124-21; R7124-22; R7124-23; R7124-24; R7124-25; R7124-26	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Dispositions communes			
34800	L7124-21	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Dispositions d'application			
34900	L7124-7; L7124-6; R7124-27; R7124-30; R7124-29; R7124-30-2; R7124-28; R7124-30-1; L7124-8	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Durée du travail et repos			
35000	R7124-8; R7124-9; R7124-10; R7124-11; R7124-12; R7124-13; R7124-14; L7124-4; R7124-15; R7124-16; R7124-17; R7124-18; L7124-5	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Dérogation enfants agences mannequins			
35100	L7124-16; L7124-20; L7124-17; L7124-18; L7124-13; L7124-14; L7124-15; L7124-19	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Interdictions			
35200	L7124-22; L7124-23; L7124-32; L7124-35; L7124-25; L7124-26; L7124-24; L7124-30; L7124-31; L7124-33; L7124-27; L7124-28; L7124-29; L7124-34	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Pénal			
35300	L7124-12; R7124-36; R7124-37; R7124-35; R7124-33; R7124-34; L7124-10; R7124-31; L7124-9; L7124-11; R7124-32	Contrat de travail	Professions particulières	Enfants spectacle, publicité mode	Rémunération			
35400	R7331-1; R7331-2; R7331-3; R7331-5; R7331-6; R7331-7; R7331-8; R7331-10; R7331-11; R7331-12; R7331-4; R7331-9; L7331-1; L7331-2; L7331-3; L7332-1; L7332-2; L7332-3; L7332-4; L7332-5; L7332-6; L7332-7	Contrat de travail	Professions particulières	Entrepreneurs salariés coopérative	Entrepreneurs salariés coopérative			
35600	L7122-3; L7122-8; L7122-1; R7122-18; R7122-19; R7122-20; R7122-21; R7122-22; R7122-23; L7122-7; D7122-25; L7122-2; L7122-10; L7122-11; L7122-5; L7122-4; L7122-13; R7122-6; R7122-7; R7122-8; R7122-2; R7122-3; R7122-4; R7122-5; R7122-9; R7122-10; R7122-11; L7122-6; R7122-12; R7122-13; R7122-14; R7122-15; R7122-16; R7122-17; L7122-9; L7122-15; D7122-24; L7122-16; L7122-17; L7122-18; R7122-40; R7122-41; L7122-12; L7122-14; D7122-1	Contrat de travail	Professions particulières	Entreprises spectacle vivants	Entrepreneurs titulaires licence			
35500	L7122-19; L7122-20; R7122-43; R7122-42; R7122-26; R7122-27; R7122-28; L7122-21	Contrat de travail	Professions particulières	Entreprises spectacle vivants	Entre reprises spectacles occasionnels			
35700	L7122-26; L7122-22; R7122-38; R7122-32; R7122-36; R7122-37; R7122-30; R7122-35; R7122-33; R7122-29; R7122-31; L7122-25; R7122-39; L7122-27; L7122-23; L7122-24; R7122-34; L7122-28	Contrat de travail	Professions particulières	Entreprises spectacle vivants	Guichet unique spectacle			
35800	L7321-3; L7321-1; L7321-2; L7321-5; L7321-4	Contrat de travail	Professions particulières	Gérants de succursales	Dispositions générales			
35900	L7322-3; D7322-1; L7322-1; L7322-2; L7322-6; L7322-4; L7322-5	Contrat de travail	Professions particulières	Gérants de succursales	Gérants non salarié commerce alimentaire			
36100	R7111-32; R7111-34; R7111-33; R7111-35; R7111-18; R7111-25; R7111-28; R7111-21; R7111-22; R7111-23; R7111-31-1; R7111-20; R7111-26; R7111-19; R7111-27; R7111-29; R7111-30; R7111-31; R7111-24	Contrat de travail	Professions particulières	Journalistes	Carte identité: commission			
36000	R7111-12; R7111-13; L7111-6; R7111-17; R7111-15; R7111-16; R7111-14; R7111-10; R7111-5; R7111-2; R7111-9; R7111-7; R7111-3; R7111-6; R7111-4; R7111-1; R7111-8; R7111-11	Contrat de travail	Professions particulières	Journalistes	Carte identité professionnelle			
36200	L7111-1; L7111-2	Contrat de travail	Professions particulières	Journalistes	Champ d'application			
36300	L7111-4; L7111-5-1; L7111-5-2; L7111-3; L7111-5	Contrat de travail	Professions particulières	Journalistes	Définitions			
36500	L7114-1	Contrat de travail	Professions particulières	Journalistes	Présomption salariat			
36400	L7112-1	Contrat de travail	Professions particulières	Journalistes	Pénal			
36700	L7112-4; D7112-6; D7112-5; D7112-3; D7112-2; D7112-4; D7112-1; L7112-3; L7112-2; L7112-5	Contrat de travail	Professions particulières	Journalistes	Représentation professionnelle			
36800	L7113-4; L7113-3; L7113-2; L7113-1	Contrat de travail	Professions particulières	Journalistes	Rupture du contrat			
36600	L7111-7; L7111-8; L7111-9; L7111-10; L7111-11	Contrat de travail	Professions particulières	Journalistes	Rémunération			
37000	L7123-1	Contrat de travail	Professions particulières	Mannequins	Champ application			
37100	L7123-5; R7123-1; L7123-4-1; L7123-3; L7123-4; R7123-2	Contrat de travail	Professions particulières	Mannequins	Contrat de travail			
37200	L7123-2; L7123-2-1	Contrat de travail	Professions particulières	Mannequins	Définitions			
37300	R7123-4; R7123-7; R7123-5; R7123-6	Contrat de travail	Professions particulières	Mannequins	Examens médicaux, suivi médical mannequins			
37400	L7123-8; L7123-10; L7123-7; L7123-9; R7123-3; L7123-6	Contrat de travail	Professions particulières	Mannequins	Rémunération			
37500	R7123-10-1; R7123-10-2; R7123-23; R7123-25; R7123-26; R7123-27; R7123-28; R7123-29; R7123-38; R7123-39; R7123-40; R7123-41; R7123-30; R7123-31; R7123-32; R7123-33; R7123-34; R7123-35; R7123-36; R7123-37; R7123-20; R7123-21; R7123-22; R7123-8; R7123-10; R*7123-9; R7123-11; R7123-12; R7123-13; R7123-14; R7123-15; R7123-16; R7123-17; R7123-17-1; R7123-12-1; R7123-18; R7123-19	Contrat de travail	Professions particulières	Mannequins et agences	Agences de mannequins			
37600	L7123-23	Contrat de travail	Professions particulières	Mannequins et agences	Dispositions d'application			
37700	L7123-27; L7123-28; L7123-24; L7123-25; L7123-29; L7123-26; L7123-31; L7123-32; L7123-30	Contrat de travail	Professions particulières	Mannequins et agences	Pénal			
37800	L7521-1; D7522-1	Contrat de travail	Professions particulières	Outre - mer	DOM, Saint Barthélemy, Saint - Martin, St Pierre et Miquelon			
37900	L7511-1	Contrat de travail	Professions particulières	Outre - mer	Dispositions générales			
38000	L6511-1	Contrat de travail	Professions particulières	Personnel navigant aérien	Conditions d'exercice			
38100	L7232-1; R7232-1; R7232-2; R7232-3; L7232-1-1; R7232-18; R7232-19; R7232-20; R7232-21; R7232-22; R7232-10; R7232-11; R7232-12; R7232-4; R7232-5; R7232-6; R7232-7; R7232-8; R7232-9; L7232-4; L7232-1-2; R7232-14; R7232-13; R7232-15; R7232-16; R7232-17	Contrat de travail	Professions particulières	Services à la personne	Agrément des organismes			
